brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
pnp national police clearance,0,0,0,0,0,0,2,0,0,0,2,1,False,False,PNP National Police Clearance
medicard,0,0,1,0,1,0,0,0,0,0,2,2,False,True,Medicard
mediskin,0,1,0,0,0,0,0,1,0,0,2,2,False,True,MEDISKIN
gringo,0,1,1,0,0,0,0,0,0,0,2,2,False,True,GRINGO
pngb,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Pngb
ready set relax massage & spa,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Ready-set-relax Massage & Spa
intogadgets,0,1,0,0,0,0,1,0,0,0,2,2,False,True,INTOGADGETS
greenwich i,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Greenwich I 0917-158-8858
invitation house,0,2,0,0,0,0,0,0,0,0,2,1,False,False,INVITATION HOUSE
ipxpress,0,0,0,0,0,0,0,2,0,0,2,1,False,False,IPXPRESS
national police clearance,0,0,0,0,0,0,2,0,0,0,2,1,False,False,National Police Clearance
plc watch repair services,0,2,0,0,0,0,0,0,0,0,2,1,False,False,PLC WATCH REPAIR SERVICES
greenkreations,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GREENKREATIONS
realme mobile phone & accessories,0,2,0,0,0,0,0,0,0,0,2,1,False,False,REALME MOBILE PHONE & ACCESSORIES
green kitchen,0,0,0,0,0,0,0,1,0,1,2,2,False,True,GREEN KITCHEN
green fresh,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Green Fresh
iskrambolicious,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Iskrambolicious
guanzon,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Guanzon
polk audio home theater & hifi,0,2,0,0,0,0,0,0,0,0,2,1,False,False,POLK AUDIO HOME THEATER & HIFI
hallo mango,0,0,0,0,0,0,2,0,0,0,2,1,False,False,HALLO MANGO
must be moms,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Must Be Moms
narzo,0,0,0,0,0,0,1,1,0,0,2,2,False,True,NARZO
hairscape ph,0,1,0,0,0,0,1,0,0,0,2,2,False,True,HAIRSCAPE.PH
indio filipino,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Indio Filipino
haircutters de legazpi city,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HAIRCUTTERS DE LEGAZPI CITY
indio filipino clothing,0,0,0,0,0,1,0,1,0,0,2,2,False,True,Indio Filipino Clothing
ramen daisho,0,0,0,0,0,0,1,1,0,0,2,2,False,True,RAMEN DAISHO
ramen dojo,0,1,0,0,0,0,0,1,0,0,2,2,False,True,RAMEN DOJO
hai sha,0,0,0,2,0,0,0,0,0,0,2,1,False,False,Hai-sha
inengs special bbq,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Ineng’s Special BBQ
hafele,0,2,0,0,0,0,0,0,0,0,2,1,False,False,HAFELE
my dollar store,0,1,1,0,0,0,0,0,0,0,2,2,False,True,MY DOLLAR STORE
nathaniels,0,0,0,0,0,0,0,2,0,0,2,1,False,False,NATHANIELS
ramen nagi tendon akimitsu,0,2,0,0,0,0,0,0,0,0,2,1,False,False,RAMEN NAGI / TENDON AKIMITSU
ramen sage,0,0,1,0,1,0,0,0,0,0,2,2,False,True,Ramen Sage
h2o life source,0,0,0,0,2,0,0,0,0,0,2,1,False,False,H2O Life Source
manila bankers life insurance,0,0,0,0,0,0,1,0,1,0,2,2,False,True,MANILA BANKERS LIFE INSURANCE
ramen young wasabi,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Ramen Young Wasabi
pooch park,1,0,0,0,0,0,1,0,0,0,2,2,False,True,Pooch Park
mdf massage chair,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MDF MASSAGE CHAIR
gui,0,1,0,0,0,0,0,1,0,0,2,2,False,True,GUI
me fashion accessories,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ME FASHION ACCESSORIES
idd,0,0,0,0,0,0,0,2,0,0,2,1,False,False,IDD
iconique,0,1,0,0,0,0,0,1,0,0,2,2,False,True,ICONIQUE
healthway,0,0,1,0,0,1,0,0,0,0,2,2,False,True,Healthway
q cards,0,0,1,0,0,0,0,1,0,0,2,2,False,True,Q-cards
mars watch,0,0,0,0,0,0,0,0,0,2,2,1,False,False,Mars Watch
naga garden,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Naga Garden
hot star fried chicken,0,2,0,0,0,0,0,0,0,0,2,1,False,False,HOT STAR FRIED CHICKEN
nail lounge,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Nail Lounge
hinam is,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HINAM-IS
himay himay,0,0,0,0,0,0,0,1,0,1,2,2,False,True,HIMAY-HIMAY
q prizezone,0,0,0,0,0,0,0,2,0,0,2,1,False,False,Q PRIZEZONE
hotpot session,0,0,0,0,0,1,1,0,0,0,2,2,False,True,HotPot Session
house of fruitas,0,0,1,0,0,0,0,1,0,0,2,2,False,True,House Of Fruitas
house of lemonade,0,0,0,0,0,0,1,1,0,0,2,2,False,True,HOUSE OF LEMONADE
q tickles nails lashes and waxing salon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,Q TICKLES NAILS LASHES AND WAXING SALON
nabe unlimited japanese hotpot,0,0,0,0,0,0,0,2,0,0,2,1,False,False,NABE UNLIMITED JAPANESE HOTPOT
hp world,0,0,0,0,0,1,0,1,0,0,2,2,False,True,HP World
highlands coffee,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Highlands Coffee
highland brew coffee,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HIGHLAND BREW COFFEE
huawei service center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HUAWEI SERVICE CENTER
nabe japanese izakaya and hotpot,0,0,0,0,0,0,0,2,0,0,2,1,False,False,NABE JAPANESE IZAKAYA AND HOTPOT
hublot,0,2,0,0,0,0,0,0,0,0,2,1,False,False,HUBLOT
hubsite,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Hubsite
masuki,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Masuki
hfi davao tuna grill,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HFI DAVAO TUNA GRILL
professional skin care formula by dr alvin,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PROFESSIONAL SKIN CARE FORMULA BY DR ALVIN
mars watch service center,0,1,0,0,0,0,0,1,0,0,2,2,False,True,MARS WATCH SERVICE CENTER
nami art gallery,0,0,0,0,0,1,0,1,0,0,2,2,False,True,Nami Art Gallery
masil,0,0,0,0,0,2,0,0,0,0,2,1,False,False,Masil
honey lemon,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Honey Lemon
honey tang,0,0,0,0,1,0,0,1,0,0,2,2,False,True,"Honey, Tang"
puffys souffle pancake cafe,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Puffy's Souffle Pancake Cafe
ps bank atm,0,0,0,0,0,0,2,0,0,0,2,1,False,False,PS BANK (ATM)
pru life uk,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Pru Life Uk
hongkong style noodles and dimsum,0,1,0,0,0,0,1,0,0,0,2,2,False,True,HONGKONG STYLE NOODLES AND DIMSUM
hongkong style noodles dimsum,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HONGKONG STYLE NOODLES DIMSUM
purefoods tender juicy hotdog,0,0,0,0,0,0,1,1,0,0,2,2,False,True,PUREFOODS TENDER JUICY HOTDOG
promate,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Promate
prologue,0,0,0,0,0,2,0,0,0,0,2,1,False,False,Prologue
honor service center,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Honor Service Center
hobing korean dessert cafe,0,1,0,0,0,0,0,1,0,0,2,2,False,True,HOBING KOREAN DESSERT CAFE
hoo dermatology,0,2,0,0,0,0,0,0,0,0,2,1,False,False,HOO DERMATOLOGY
hobbiestock,0,0,1,0,0,1,0,0,0,0,2,2,False,True,Hobbiestock
nail garden,0,0,0,0,0,0,1,1,0,0,2,2,False,True,NAIL GARDEN
purple oven,0,1,0,0,1,0,0,0,0,0,2,2,False,True,PURPLE OVEN
purple pad thai,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PURPLE PAD THAI
proguard,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PROGUARD
horchata,0,0,0,0,0,1,0,1,0,0,2,2,False,True,Horchata
purple rice,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Purple Rice
hoshino coffee,0,0,0,0,0,1,0,1,0,0,2,2,False,True,Hoshino Coffee
pretzelmaker,0,0,1,0,0,0,0,1,0,0,2,2,False,True,Pretzelmaker
hued salon,0,0,0,0,0,0,1,1,0,0,2,2,False,True,HUED SALON (NEW)
maristella fine jewelry,0,0,0,0,0,2,0,0,0,0,2,1,False,False,Maristella Fine Jewelry
hungry hoon,0,0,0,0,0,0,0,1,0,1,2,2,False,True,HUNGRY HOON
precious and nick asher scrap gold buyer,0,1,0,0,0,0,1,0,0,0,2,2,False,True,PRECIOUS AND NICK ASHER SCRAP GOLD BUYER
naked waxing salon,0,1,0,0,0,0,0,1,0,0,2,2,False,True,NAKED WAXING SALON
powerzone,0,0,0,0,0,0,0,2,0,0,2,1,False,False,POWERZONE
hearts and bells,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Hearts and Bells
hearts and arrows,0,2,0,0,0,0,0,0,0,0,2,1,False,False,HEARTS AND ARROWS
ice scramble ni momshie sarah,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ICE SCRAMBLE NI MOMSHIE SARAH
myhealth clinic,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Myhealth Clinic
healthy thoughts,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HEALTHY THOUGHTS
maxi mango,0,0,0,0,0,0,1,1,0,0,2,2,False,True,MAXI MANGO
quicklean,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Quicklean
healthy shabu shabu,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Healthy Shabu-Shabu
icenter,0,1,0,0,0,0,1,0,0,0,2,2,False,True,ICENTER
powermac center,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Powermac Center
healthy lemon est 2021 lemonade station,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HEALTHY LEMON EST 2021 LEMONADE STATION
powermac,0,0,0,0,0,0,2,0,0,0,2,1,False,False,PowerMac
nam rai spa,0,0,0,0,1,0,1,0,0,0,2,2,False,True,Nam Rai Spa
ichirorain cellphone shop,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ICHIRORAIN CELLPHONE SHOP
healthy human,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HEALTHY HUMAN
icings,0,0,0,0,0,1,1,0,0,0,2,2,False,True,Icings
iclick,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ICLICK
maxicare primary care clinic,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MAXICARE PRIMARY CARE CLINIC
ian dary,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Ian Dary
matrix,0,0,0,0,0,1,0,1,0,0,2,2,False,True,Matrix
queens at bollywood,0,2,0,0,0,0,0,0,0,0,2,1,False,False,QUEENS AT BOLLYWOOD
i center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,I-CENTER
myung jang,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MYUNG JANG
marisons,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Marison’s
hey gulu,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HEY GULU
marina seafoods,0,1,0,0,0,0,1,0,0,0,2,2,False,True,MARINA SEAFOODS
hey fried rice,0,0,0,0,0,0,2,0,0,0,2,1,False,False,HEY FRIED RICE
i bloom massage,0,0,0,0,0,0,2,0,0,0,2,1,False,False,I-Bloom Massage
herrera brothers,0,0,0,0,0,0,0,2,0,0,2,1,False,False,HERRERA BROTHERS
qonuts donuts,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Qonuts Donuts
ok bob,0,0,0,0,0,0,1,1,0,0,2,2,False,True,OK Bob
henrys professional,0,2,0,0,0,0,0,0,0,0,2,1,False,False,HENRY'S PROFESSIONAL
precious teeth dental care,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PRECIOUS TEETH DENTAL CARE
premium mobile,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Premium Mobile (Temporarily Closed)
qsi perfume station,0,0,0,0,0,0,2,0,0,0,2,1,False,False,QSI Perfume Station
marilou jewellery,0,2,0,0,0,0,0,0,0,0,2,1,False,False,MARILOU JEWELLERY
i lash extensions salon,0,1,0,0,0,0,1,0,0,0,2,2,False,True,I-LASH EXTENSIONS SALON
hemotek renal center,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Hemotek Renal Center
marilou,0,0,0,0,0,1,0,1,0,0,2,2,False,True,Marilou
quantum amusement corporation,0,0,0,0,0,0,0,0,2,0,2,1,False,False,QUANTUM AMUSEMENT CORPORATION
matimco wood lounge,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MATIMCO WOOD LOUNGE
queen mother salon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,QUEEN MOTHER SALON
recipes,0,2,0,0,0,0,0,0,0,0,2,1,False,False,RECIPES
island photo,0,1,0,0,1,0,0,0,0,0,2,2,False,True,ISLAND PHOTO
pc madness,0,0,1,0,0,0,0,1,0,0,2,2,False,True,Pc Madness
mad marks,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Mad Mark's
mad mango,0,0,0,0,0,0,0,1,1,0,2,2,False,True,MAD MANGO
mr franks,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Mr. Frank's
gemuine gold,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GEMUINE GOLD
jr mx memoxpress,0,2,0,0,0,0,0,0,0,0,2,1,False,False,JR MX MEMOXPRESS
mad about travel,0,0,0,0,1,1,0,0,0,0,2,2,False,True,Mad About Travel
jrs express,0,0,0,0,1,0,1,0,0,0,2,2,False,True,JRS Express
js diamond,0,1,0,0,1,0,0,0,0,0,2,2,False,True,J’S DIAMOND
gems and gold by heidi,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GEMS AND GOLD BY HEIDI
macho mucho,0,1,0,0,1,0,0,0,0,0,2,2,False,True,MACHO MUCHO
psbank,0,0,0,0,1,0,0,0,0,1,2,2,False,True,PSBank
machida shoten japanese ramen,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MACHIDA SHOTEN JAPANESE RAMEN
gelato filipino,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GELATO FILIPINO
juan miro art gallery,0,0,0,0,0,0,0,2,0,0,2,1,False,False,JUAN MIRO ART GALLERY
pergasso,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PERGASSO
juans bistro,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Juan's Bistro
gear up,0,2,0,0,0,0,0,0,0,0,2,1,False,False,GEAR UP
machi machi,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MACHI MACHI
juego by badminton hub,0,0,0,0,0,0,0,2,0,0,2,1,False,False,JUEGO BY BADMINTON HUB
juicy juice,0,0,0,0,0,0,1,0,0,1,2,2,False,True,Juicy Juice
perfect scoop,0,0,0,0,0,0,1,1,0,0,2,2,False,True,The Perfect Scoop 9956697833
perfect pint,0,1,0,0,0,1,0,0,0,0,2,2,False,True,THE PERFECT PINT
geo time fusion,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GEO TIME FUSION
george and onnies,0,0,0,0,0,1,1,0,0,0,2,2,False,True,George and Onnie's
junrex cellphones,0,0,0,0,0,0,0,2,0,0,2,1,False,False,JUNREX CELLPHONES
mgs philippines,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MGS PHILIPPINES
giligans island restaurant and bar,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GILIGANS ISLAND RESTAURANT AND BAR
petshop ph,0,1,1,0,0,0,0,0,0,0,2,2,False,True,PETSHOP.PH
metropolis watch service center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,METROPOLIS WATCH SERVICE CENTER
ritas,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Rita's
mai wei fang,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Mai Wei Fang
pet zoofari,0,1,0,0,0,0,0,1,0,0,2,2,False,True,PET ZOOFARI
johnson fitness and wellness,0,0,0,0,0,0,0,2,0,0,2,1,False,False,JOHNSON FITNESS AND WELLNESS
ritas italian ice,0,0,1,0,1,0,0,0,0,0,2,2,False,True,Rita’s Italian Ice
rizal commercial banking corporation,0,2,0,0,0,0,0,0,0,0,2,1,False,False,RIZAL COMMERCIAL BANKING CORPORATION
mr korea,0,2,0,0,0,0,0,0,0,0,2,1,False,False,MR. KOREA
mags,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MAGS
jolly island,0,0,2,0,0,0,0,0,0,0,2,1,False,False,Jolly Island
joneco tech,0,0,1,0,0,0,0,1,0,0,2,2,False,True,Joneco Tech
rme salon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,RME SALON
mr fried rice,0,0,0,0,0,0,2,0,0,0,2,1,False,False,MR. FRIED RICE
gerrys restaurant and bar,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GERRYS RESTAURANT AND BAR
jonies chicken,0,0,0,0,0,0,0,2,0,0,2,1,False,False,JONIES CHICKEN
roadhouse cafe,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ROADHOUSE CAFE
nifty,0,0,0,0,0,0,0,2,0,0,2,1,False,False,NIFTY
nike rise,0,1,0,0,0,0,0,1,0,0,2,2,False,True,NIKE RISE
geotime fusion,0,0,0,0,0,0,1,0,1,0,2,2,False,True,Geotime Fusion
rockport,0,1,0,0,0,0,0,1,0,0,2,2,False,True,ROCKPORT
rockstar,0,1,0,0,0,1,0,0,0,0,2,2,False,True,ROCKSTAR
great image dear self,0,0,0,0,0,2,0,0,0,0,2,1,False,False,Great Image/Dear Self
pcx,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PCX
kamiseta skin clinic,0,2,0,0,0,0,0,0,0,0,2,1,False,False,KAMISETA SKIN CLINIC
niu,0,0,0,0,0,0,0,2,0,0,2,1,False,False,NIU
kandila essentials,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Kandila Essentials
lzm restaurant,0,2,0,0,0,0,0,0,0,0,2,1,False,False,LZM RESTAURANT
pcso lotto outlet,0,0,0,0,0,0,2,0,0,0,2,1,False,False,PCSO LOTTO OUTLET
royal indian curry house,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Royal Indian Curry House
gadget station,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Gadget Station
gadget shield,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GADGET SHIELD
kaon ta,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Kaon Ta
royal time legacy,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ROYAL TIME LEGACY
gadget plus,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Gadget Plus
gadget phonecare,0,0,0,0,0,0,0,1,0,1,2,2,False,True,GADGET PHONECARE
gadget multiverse,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GADGET MULTIVERSE
pc square,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PC SQUARE
no 1 malatang,0,0,0,0,0,1,1,0,0,0,2,2,False,True,No.1 Malatang
mr bingsu,0,0,0,0,0,0,0,1,0,1,2,2,False,True,MR BINGSU
kape sur,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Kape Sur
pc quickbuys,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PC QUICKBUYS
kare,0,0,0,0,0,0,1,1,0,0,2,2,False,True,KARE 9989557029
lyfe bowls,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Lyfe Bowls
lydias lechon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,LYDIAS LECHON
gadgetlab service center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GADGETLAB SERVICE CENTER
nitro 7 coffee,0,0,0,0,0,1,1,0,0,0,2,2,False,True,Nitro 7 Coffee
nineteen degrees,0,0,0,0,0,0,0,2,0,0,2,1,False,False,NINETEEN DEGREES
kamicos,0,0,0,0,0,1,1,0,0,0,2,2,False,True,Kamicos
rodness pasalubong,0,0,0,0,0,0,1,0,0,1,2,2,False,True,Rodness Pasalubong
nisce,0,0,0,0,0,0,2,0,0,0,2,1,False,False,NISCE
rolex lucerne,0,2,0,0,0,0,0,0,0,0,2,1,False,False,ROLEX-LUCERNE
gang gang chicken,0,0,0,0,0,0,1,1,0,0,2,2,False,True,GANG GANG CHICKEN
jv shop n shop,0,1,0,0,0,0,0,1,0,0,2,2,False,True,JV SHOP N’ SHOP
k company,0,0,0,0,0,0,0,2,0,0,2,1,False,False,K COMPANY
k egg,0,0,0,0,0,0,1,1,0,0,2,2,False,True,K-Egg
k pop optical,0,0,0,0,0,0,1,1,0,0,2,2,False,True,K-Pop Optical
nisce skin medispa,0,0,0,0,0,0,0,2,0,0,2,1,False,False,NISCE SKIN MEDISPA
pearls and gems,0,0,0,0,0,0,2,0,0,0,2,1,False,False,PEARLS AND GEMS
michelles putong ube,0,0,1,0,0,0,1,0,0,0,2,2,False,True,Michelle’s Putong Ube
gameplace mobile,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GAMEPLACE MOBILE
gameone tech store,0,2,0,0,0,0,0,0,0,0,2,1,False,False,GAMEONE TECH STORE
microgadgets service center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MICROGADGETS SERVICE CENTER
m s money changer,0,0,0,0,0,0,2,0,0,0,2,1,False,False,M.S MONEY CHANGER 0917-658-6936
peak sports,1,1,0,0,0,0,0,0,0,0,2,2,False,True,Peak Sports
ronnie joe,0,0,0,0,0,0,0,2,0,0,2,1,False,False,RONNIE JOE
peak motors phils inc,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PEAK MOTORS PHILS INC
galleria nicolas,0,2,0,0,0,0,0,0,0,0,2,1,False,False,GALLERIA NICOLAS
galleon enterprises,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Galleon Enterprises
galerie joaquin,0,0,0,0,0,0,1,1,0,0,2,2,False,True,GALERIE JOAQUIN
mail plus,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MAIL PLUS
jmc watch repair and key duplicate,0,0,0,0,0,0,0,2,0,0,2,1,False,False,JMC WATCH REPAIR AND KEY DUPLICATE
jlindeberg,0,0,0,0,0,0,0,2,0,0,2,1,False,False,JLINDEBERG
pks mobile,0,0,0,0,0,0,2,0,0,0,2,1,False,False,PKS Mobile
pizzulu,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Pizzulu
pizza planet,0,0,0,0,0,1,0,1,0,0,2,2,False,True,Pizza Planet
j co donuts & coffee,0,0,0,0,0,0,2,0,0,0,2,1,False,False,J. CO DONUTS & COFFEE
golden press,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GOLDEN PRESS
reloading station,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Reloading Station
msa academic advancement institute,0,2,0,0,0,0,0,0,0,0,2,1,False,False,MSA ACADEMIC ADVANCEMENT INSTITUTE
j emmanuel pastries the house of pili,0,0,0,0,0,0,0,2,0,0,2,1,False,False,J EMMANUEL PASTRIES THE HOUSE OF PILI
j o lane watch store,0,0,0,0,0,0,0,0,0,2,2,1,False,False,J.O Lane Watch Store
golden glow traditional thai massage and,0,2,0,0,0,0,0,0,0,0,2,1,False,False,GOLDEN GLOW TRADITIONAL THAI MASSAGE AND
j tech,0,2,0,0,0,0,0,0,0,0,2,1,False,False,J-TECH
pios cotton candy,0,1,1,0,0,0,0,0,0,0,2,2,False,True,Pio’s Cotton Candy
pinoy siopao,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Pinoy Siopao
pinkies box,0,0,0,0,0,0,2,0,0,0,2,1,False,False,PINKIES BOX
pink parlour prestige,0,0,0,0,1,0,0,1,0,0,2,2,False,True,Pink Parlour Prestige
remedy,0,1,0,0,1,0,0,0,0,0,2,2,False,True,REMEDY
remillys yema cake,0,0,0,0,0,0,0,2,0,0,2,1,False,False,REMILLYS YEMA CAKE
gold n diamond,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Gold N Diamond
mandarin chinese drugstore,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Mandarin Chinese Drugstore
memo xpress,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Memo Xpress
gold creation jewelry center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GOLD CREATION JEWELRY CENTER
pink honey,1,0,0,0,0,0,1,0,0,0,2,2,False,True,Pink Honey
iwatch,0,0,0,0,0,0,2,0,0,0,2,1,False,False,IWATCH
its a small world kids play center,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ITS A SMALL WORLD KIDS PLAY CENTER
gintell,0,0,0,0,0,0,1,1,0,0,2,2,False,True,GINTELL
mso music academy,0,2,0,0,0,0,0,0,0,0,2,1,False,False,MSO MUSIC ACADEMY
island souvenirs,0,1,0,0,0,0,1,0,0,0,2,2,False,True,ISLAND SOUVENIRS
red berry,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Red Berry
red bowl noodles bbq,0,0,0,0,0,0,0,2,0,0,2,1,False,False,RED BOWL NOODLES BBQ
graphic gadgets,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GRAPHIC GADGETS
grande maison,0,0,0,0,0,0,0,2,0,0,2,1,False,False,GRANDE MAISON
red dot collective,0,0,0,0,0,0,2,0,0,0,2,1,False,False,RED DOT COLLECTIVE
platinum karaoke,0,0,0,0,2,0,0,0,0,0,2,1,False,False,Platinum Karaoke
istudio,0,0,1,0,0,1,0,0,0,0,2,2,False,True,Istudio
megacare medical services,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MEGACARE MEDICAL SERVICES
istyle mobile accessories,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ISTYLE MOBILE ACCESSORIES
goto topps,0,2,0,0,0,0,0,0,0,0,2,1,False,False,GOTO TOPPS
red ribbon i,0,0,0,0,0,0,2,0,0,0,2,1,False,False,RED RIBBON I 8372-6719
planette mobile,0,0,0,0,0,0,1,1,0,0,2,2,False,True,Planette Mobile
itaewon,0,0,0,0,0,0,0,2,0,0,2,1,False,False,ITAEWON
megapixel,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Megapixel
gorilla auto detail car wash,0,2,0,0,0,0,0,0,0,0,2,1,False,False,GORILLA AUTO DETAIL CAR WASH
natys lechon,0,1,0,0,0,0,0,1,0,0,2,2,False,True,NATY'S LECHON
reforma studio,0,1,0,0,1,0,0,0,0,0,2,2,False,True,REFORMA STUDIO
refresh,0,0,0,0,0,0,2,0,0,0,2,1,False,False,REFRESH
mugna leather arts,0,0,0,0,0,0,0,2,0,0,2,1,False,False,MUGNA LEATHER ARTS
gongcha,0,0,0,0,0,0,1,1,0,0,2,2,False,True,GONGCHA
memoexpress,0,0,0,0,0,1,1,0,0,0,2,2,False,True,Memoexpress
mandara spa,0,0,0,0,1,0,0,1,0,0,2,2,False,True,The Mandara Spa
mens room,0,0,0,0,0,1,0,1,0,0,2,2,False,True,The Mens Room
nba store,0,0,0,0,0,1,0,1,0,0,2,2,False,True,NBA Store
photoline pro,0,0,0,0,0,0,0,2,0,0,2,1,False,False,PHOTOLINE PRO
jelly g,0,2,0,0,0,0,0,0,0,0,2,1,False,False,JELLY G
jems barber salon,0,0,0,0,0,0,2,0,0,0,2,1,False,False,Jem's Barber Salon
phonix,1,0,0,0,0,0,1,0,0,0,2,2,False,True,Phonix
