brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
american ribs & wings,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMERICAN RIBS & WINGS
american rib & wings,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMERICAN RIB & WINGS
american premium outlet,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMERICAN PREMIUM OUTLET
american hearing center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMERICAN HEARING CENTER
trajet travel agency,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TRAJET TRAVEL AGENCY
trail sign outdoor shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRAIL SIGN OUTDOOR SHOP
traffic,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Traffic
tracy elaine silver,0,0,0,0,0,0,0,0,0,1,1,1,False,False,TRACY ELAINE Silver
toytown,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TOYTOWN
toys r us toy box,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TOYS R US TOY BOX
toyota mabolo cebu inc,0,0,0,0,0,0,1,0,0,0,1,1,False,False,"Toyota Mabolo Cebu, Inc."
toy town,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Toy Town
toy nuts,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Toy Nuts
town orchids design & concepts,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TOWN ORCHIDS DESIGN & CONCEPTS
towel republic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Towel Republic
tough unscratched,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TOUGH UNSCRATCHED
touch with faith,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Touch with Faith
touch of thai,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TOUCH OF THAI
touch of art photo printing,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TOUCH OF ART PHOTO PRINTING
touch & type,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Touch & Type
travel club & delsey,0,0,0,0,1,0,0,0,0,0,1,1,False,False,The Travel Club & Delsey
amerah jewelry & pearls,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Amerah Jewelry & Pearls
amen,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMEN
amelitos,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMELITO'S
amelie jewelry studios,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMELIE JEWELRY STUDIOS
ambrosiya,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMBROSIYA
amber graceal dance studio,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMBER GRACEAL DANCE STUDIO
ambassador home & electronics centre,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMBASSADOR HOME & ELECTRONICS CENTRE
amazing touch,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMAZING TOUCH
amazing star,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Amazing Star
amazing hands with blind therapist,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMAZING HANDS WITH BLIND THERAPIST
amazing discoveries travel and tours,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE AMAZING DISCOVERIES TRAVEL AND TOURS
travel care,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Travel Care
trattoria altrove,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRATTORIA ALTROVE
transview,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRANSVIEW
tranis resto bar,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRANIS RESTO BAR
tresor rare,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TRESOR RARE
treskuleros records trading,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Treskuleros Records Trading
tres filipino twist,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TRES FILIPINO TWIST
tres,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRES
trendz,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Trendz
trendy merch novelty shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRENDY MERCH NOVELTY SHOP
tree shade spa,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TREE SHADE SPA
treasure box,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TREASURE BOX
travelista tours and services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRAVELISTA TOURS AND SERVICES
travelgeeks co,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRAVELGEEKS CO
travelesque tours,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRAVELESQUE TOURS
travelease,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRAVELEASE
travel time,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Travel Time
travel scoot,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Travel Scoot
travel port travel and tours,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TRAVEL PORT TRAVEL AND TOURS
travel lounge,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TRAVEL LOUNGE
true lemon,0,0,0,0,1,0,0,0,0,0,1,1,False,False,True Lemon
true boss,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRUE BOSS
tru check medical and diagnostic center,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TRU-Check Medical and Diagnostic Center
tropics salad delights,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TROPICS SALAD DELIGHTS
tropical hut,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Tropical Hut
trish and trin,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Trish and Trin
triple fajitas,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Triple Fajitas
trip hub travel services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRIP HUB TRAVEL SERVICES
tricia fashion jewelry and accessories shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Tricia Fashion Jewelry and Accessories Shop
tricels ensaymada,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TRICEL'S ENSAYMADA
tribu,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Tribu
triboa bay living,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRIBOA BAY LIVING
tribal cuts,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TRIBAL CUTS
triangle,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Triangle
tri c pawnshop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TRI-C PAWNSHOP
tri c jewelry,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Tri-C Jewelry
tsboost beauty salon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TSBOOST BEAUTY SALON
trust trade,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TRUST TRADE
true vision,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TRUE VISION
amatella sizzling house,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Amatella Sizzling House
amars cellphone accessories shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Amar's Cellphone Accessories Shop
amarra,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMARRA
amari luxe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMARI LUXE
amara fleur,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMARA FLEUR
amang grill,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Amang Grill
amal cellphone accessories shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Amal Cellphone Accessories Shop
amaia steps two capitol central showroom,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMAIA STEPS TWO CAPITOL CENTRAL SHOWROOM
amah mee ya,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Amah Mee Ya
am pm by alchemista,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AM + PM BY ALCHEMISTA
alya pasta,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alya Pasta
alto peak chocolate,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALTO PEAK CHOCOLATE
true north empanada,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TRUE NORTH EMPANADA
tulip garden showroom,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Tulip Garden Showroom
tuguegarao co events space,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TUGUEGARAO CO-EVENTS SPACE
tudor lucerne,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TUDOR-LUCERNE
tuburan cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TUBURAN CAFE
tubong banua jewelry services,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Tubong Banua Jewelry Services
tubo cane juice,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Tubo Cane Juice
tuan tuan chinese brasserie,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TUAN TUAN CHINESE BRASSERIE
ttom travel services,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TTOM TRAVEL SERVICES
tteokis party needs,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TTEOKI'S PARTY NEEDS
tsuru,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TSURU
tsukemen,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TSUKEMEN
tsuke men,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TSUKE-MEN
tsukada nojo,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TSUKADA NOJO
tsim sha tsui dimsum tea bar,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TSIM SHA TSUI DIMSUM TEA BAR
tsim sha tsui dimsum & tea,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TSIM SHA TSUI DIMSUM & TEA
tsim sha tsu,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Tsim Sha Tsu
tunes corner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TUNE'S CORNER (Soon to Open)
tuna republik,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TUNA REPUBLIK
alterrific,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alterrific
alternative,0,0,0,0,0,0,1,0,0,0,1,1,False,False,THE ALTERNATIVE 9561281277
alteresi,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALTERESI
alteration plus,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alteration Plus
alter cesh,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Alter Cesh
alter and more,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALTER AND MORE
alshaymah cellphone & accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALSHAYMAH CELLPHONE & ACCESSORIES
alres,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALRES
alpina lounge & wellness,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Alpina Lounge & Wellness
alpha lifestyle,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALPHA LIFESTYLE
alpha bazaar,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alpha Bazaar
tuna express by holy halo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Tuna Express by Holy Halo
tuna by chonas,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TUNA BY CHONAS
tulua cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TULUA CAFÉ
twindragon (carousel),0,0,1,0,0,0,0,0,0,0,1,1,False,False,Twindragon (carousel)
twin pines,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Twin Pines
twin dragon (in front of handyman),0,0,1,0,0,0,0,0,0,0,1,1,False,False,Twin Dragon (in Front Of Handyman)
twin dragon (beside medicard),0,0,1,0,0,0,0,0,0,0,1,1,False,False,Twin Dragon (beside Medicard)
twin chocos,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TWIN CHOCO'S
twenty four bakeshop,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Twenty Four Bakeshop
twelvebikes shop,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Twelvebikes Shop
twelve plus,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TWELVE PLUS
twelve 28th cafe,0,0,0,0,0,1,0,0,0,0,1,1,False,False,The Twelve 28th Café
tw steel,0,1,0,0,0,0,0,0,0,0,1,1,False,False,TW STEEL
tutti,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TUTTI
tutanes dental,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Tutanes Dental
turn on,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Turn On
turks sharwarma,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TURKS SHARWARMA
turks i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Turks I 0948-600-5548
turkish grille plus,0,0,0,0,0,0,0,1,0,0,1,1,False,False,TURKISH GRILLE PLUS
ucc park cafe,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UCC Park Cafe
ucc mentore,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UCC MENTORE
ucc cafe terrace,0,0,0,0,1,0,0,0,0,0,1,1,False,False,UCC Cafe Terrace
ucc cafe,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Ucc Cafe
ubra,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UBRA
u watch,0,0,0,0,0,0,0,1,0,0,1,1,False,False,U-WATCH
u super service center,0,0,0,0,0,0,1,0,0,0,1,1,False,False,U SUPER SERVICE CENTER
u green,0,0,0,0,0,0,1,0,0,0,1,1,False,False,U-GREEN
tyconnspa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Tyconnspa
twu (things we use),0,0,0,0,1,0,0,0,0,0,1,1,False,False,TWU (Things We Use)
twu,0,0,0,0,0,1,0,0,0,0,1,1,False,False,TWU
twintext,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Twintext
twins playhouse,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Twin's Playhouse
twinkle wellness spa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TWINKLE WELLNESS SPA
twinkle toes nail spa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,TWINKLE TOES NAIL SPA
twindragon (cinema),0,0,1,0,0,0,0,0,0,0,1,1,False,False,Twindragon (cinema)
ultima salon,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Ultima Salon
ullis street of asia,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ULLI'S STREET OF ASIA
ukiyo beauty bar,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UKIYO BEAUTY BAR
ugreen philippines,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UGreen Philippines
ugbo,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Ugbo
alpas dental care center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALPAS DENTAL CARE CENTER
almeda optical,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALMEDA OPTICAL
alltoys,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLTOYS
allsectech manila inc,0,1,0,0,0,0,0,0,0,0,1,1,False,False,"ALLSECTECH MANILA, INC"
allianz pnb satellite exhibit 2024,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALLIANZ PNB SATELLITE EXHIBIT 2024
allianz pnb life,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALLIANZ PNB LIFE
allianz pnb,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALLIANZ PNB
allhome appliances,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLHOME APPLIANCES
allday supermarket,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLDAY SUPERMARKET
udc,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UDC
ucpb atm,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UCPB (ATM) TEMPORARILY CLOSED
uncle juans iskrambol,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNCLE JUANS ISKRAMBOL
uncle fish balls,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Uncle Fish Balls
uncle brew,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNCLE BREW
uncle bobs,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Uncle Bob's
unbox,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Unbox
unarosa,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Unarosa
unang panahon,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNANG PANAHON
una konsulta riversides one stop health shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNA KONSULTA RIVERSIDES ONE-STOP HEALTH SHOP
una casita,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Una Casita
umidigi,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UMIDIGI
umi sushi,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UMI SUSHI
umi matsu,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UMI MATSU
umeya,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UMEYA
umami,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UMAMI
uma uma,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UMA UMA
ultra lagree,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Ultra Lagree
uniq dental clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UNIQ Dental Clinic
union bank,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Union Bank
uninice flower shop,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Uninice Flower Shop
unimart supermarket,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Unimart Supermarket
unimart,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Unimart
uniking,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNIKING
unigold jewelry,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNIGOLD JEWELRY
uniclassy,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Uniclassy
unica i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Unica I 0951-032-9330
unica by unica hija,0,1,0,0,0,0,0,0,0,0,1,1,False,False,UNICA BY UNICA HIJA
uniballsity,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNIBALLSITY
uni silver time,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Uni Silver Time
uni silver,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Uni Silver
uni barber shop spa and salon,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNI BARBER SHOP SPA AND SALON
uni barber,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UNI BARBER
uncle moes,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Uncle Moe's
united colors of benetton,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNITED COLORS OF BENETTON
unit 605 coffee,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNIT 605 COFFEE
uniqlo coffee,0,1,0,0,0,0,0,0,0,0,1,1,False,False,UNIQLO COFFEE
allday convenience store,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLDAY CONVENIENCE STORE
allbank,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLBANK
all4u unlimited grill and shabu shabu,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL4U UNLIMITED GRILL AND SHABU SHABU
all you knead,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL YOU KNEAD
all sports,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL SPORTS
all home,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL HOME
all flip flops pop up shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL FLIP FLOPS POP-UP SHOP
all day supermarket,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL DAY SUPERMARKET
all day convenience store ugf,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL DAY CONVENIENCE STORE UGF
all day convenience store gfl,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL DAY CONVENIENCE STORE GFL
all day convenience store,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL DAY CONVENIENCE STORE
all core pilates,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL CORE PILATES
all bank,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL BANK
all aboard xp by gaming library,0,0,0,0,1,0,0,0,0,0,1,1,False,False,All aBoard XP by Gaming Library
alkimia by mumbakki,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALKIMIA BY MUMBAKKI (0946-138-4463)
alizidney,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALIZIDNEY
alistair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alistair
alice orig pancit malabon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alice Orig Pancit Malabon 9985474866
alfredulla,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALFREDULLA
alfredo watch repair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alfredo Watch Repair
alfa pro merch,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alfa Pro Merch
alexander fragrance,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALEXANDER FRAGRANCE
alessi,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALESSI
universal eyecheck,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Universal Eyecheck
universal eye check optical,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Universal Eye Check Optical
universal eye check,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Universal Eye Check
united table tennis club,0,0,1,0,0,0,0,0,0,0,1,1,False,False,United Table Tennis Club
united nude,0,0,0,0,1,0,0,0,0,0,1,1,False,False,United Nude
united global specialty center,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UNITED GLOBAL SPECIALTY CENTER
ursabia dance studio,0,1,0,0,0,0,0,0,0,0,1,1,False,False,URSABIA DANCE STUDIO
urod barber shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UROD BARBER SHOP
urbidontics,0,1,0,0,0,0,0,0,0,0,1,1,False,False,URBIDONTICS
urban tech,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Urban Tech
urban seoul,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Urban Seoul
urban pawz,0,0,0,0,0,0,0,1,0,0,1,1,False,False,URBAN PAWZ
uptown cinemas snackbar,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Uptown Cinemas - Snackbar
uptown cinemas,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Uptown Cinemas
uppercuts barbershop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UPPERCUTS BARBERSHOP
upcycle manila,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Upcycle Manila
uno lifestyle cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNO LIFESTYLE CAFÉ
uno adventure & holidays,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Uno  Adventure & Holidays
unnie manju,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UNNIE MANJU
unlimted laundry services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,UNLIMTED LAUNDRY SERVICES
unlimited manila,0,0,0,0,0,0,1,0,0,0,1,1,False,False,UNLIMITED MANILA (9262228122)
all about women ob gyne sub specialty clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL ABOUT WOMEN OB-GYNE SUB-SPECIALTY CLINIC
ussc western union before,0,0,0,0,0,0,1,0,0,0,1,1,False,False,USSC -Western Union Before
ussc service store,0,0,0,0,0,0,1,0,0,0,1,1,False,False,USSC SERVICE STORE
uso fashion,0,0,0,0,0,0,1,0,0,0,1,1,False,False,USO FASHION
alemar graphics ads,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALEMAR GRAPHICS ADS
alegria,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALEGRIA
aleah cellphone & accessories store,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALEAH CELLPHONE & ACCESSORIES STORE
aldo accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aldo Accessories
aldave dental implant and esthetic dentistry and medical,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALDAVE DENTAL IMPLANT AND ESTHETIC DENTISTRY AND MEDICAL
alcoves,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE ALCOVES
alcoan driving school,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALCOAN DRIVING SCHOOL
alchemy fiber,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALCHEMY FIBER
alchemy,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alchemy
alcantara and associates law office,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALCANTARA AND ASSOCIATES LAW OFFICE
alberto terra & agua,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alberto/Terra & Agua
alberto i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alberto I 0951-321-4130
alberto geox,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alberto/Geox
vanilla skin,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Vanilla Skin 8293-0914 / 09171799064 TEMPORARILY CLOSED
vamos,0,0,0,0,1,0,0,0,0,0,1,1,False,False,VAMOS
valsinni bridal salon,0,0,0,0,0,0,0,1,0,0,1,1,False,False,VALSINNI BRIDAL SALON
valsinni,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Valsinni 9174976004
valledens,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Valleden's
valera dental center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,VALERA DENTAL CENTER
vadas,0,0,0,0,0,0,1,0,0,0,1,1,False,False,VADAS (TEMPORARILY CLOSED )
vacheron constantin,0,1,0,0,0,0,0,0,0,0,1,1,False,False,VACHERON CONSTANTIN
vaccination site,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Vaccination Site
vacations to go,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Vacations To Go
va bene pasta deli,0,1,0,0,0,0,0,0,0,0,1,1,False,False,VA BENE PASTA DELI
v store,0,0,0,0,0,0,0,1,0,0,1,1,False,False,V STORE
v spa,0,0,1,0,0,0,0,0,0,0,1,1,False,False,V Spa
v maison,0,0,1,0,0,0,0,0,0,0,1,1,False,False,V Maison
v abarintos vision center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,V ABARINTOS VISION CENTER
uzumaki,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Uzumaki
vape warehouse,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Vape Warehouse
vape depot philippines,0,0,0,0,0,0,1,0,0,0,1,1,False,False,VAPE DEPOT PHILIPPINES
vans outlet,0,0,0,0,0,0,1,0,0,0,1,1,False,False,VANS OUTLET
albarando & laboga dental clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Albarando & Laboga Dental Clinic (032)479-9319
alas nail spa,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Alas Nail Spa
al halal,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Al Halal
al hafiz,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Al-Hafiz
al dente pasta & aperitivo bar,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Al Dente Pasta & Aperitivo Bar
akita,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AKITA
akimitsu tendon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AKIMITSU TENDON
akh antonios bar n grill,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AKH ANTONIOS BAR N GRILL
akashiyaki,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AKASHIYAKI
